rank,2023 RANK,Institution_name,location_QS,SIZE,FOCUS,RESEARCH,AGE,STATUS,Academic Reputation Score,Academic Reputation Rank,Employer Reputation Score,Employer Reputation Rank,Faculty Student Score,Faculty Student Rank,Citations per Faculty Score,Citations per Faculty Rank,International Faculty Score,International Faculty Rank,International Students Score,International Students Rank,International Research Network Score,International Research Network Rank,Employment Outcomes Score,Employment Outcomes Rank,Sustainability Score,Sustainability Rank,scores_overall_QS,Rank,scores_overall_THE,scores_overall_rank,scores_teaching,scores_teaching_rank,scores_research,scores_research_rank,scores_citations,scores_citations_rank,scores_industry_income,scores_industry_income_rank,scores_international_outlook,scores_international_outlook_rank,location_THE,stats_number_students,stats_student_staff_ratio,stats_pc_intl_students,stats_female_male_ratio,Country
755.5,900.5,University of Zagreb,Croatia,XL,FC,VH,5.0,A,16.2,539.0,4.7,601.0,23.8,597.0,4.2,701.0,1.5,701.0,2.7,701.0,74.2,176.0,44.8,158.0,19.2,549.0,37.150000000000006,155.0,66.3,11990.0,26.0,941.0,15.9,1058.0,44.7,1129.0,59.7,652.0,31.2,1456.0,Croatia,58474,14.8,3,0.888888889,Croatia
755.5,625.5,Wayne State University,United States,L,FC,VH,5.0,A,7.8,601.0,3.2,601.0,64.7,214.0,12.3,693.0,12.5,701.0,4.8,701.0,41.9,364.0,15.4,545.0,6.4,701.0,37.150000000000006,155.0,66.3,6000.0,36.4,417.0,20.4,795.0,70.2,557.0,79.3,273.0,41.8,1062.0,United States,22523,13.0,5,0.888888889,United States
765.5,725.5,King Khalid University,Saudi Arabia,XL,FC,HI,3.0,A,12.8,601.0,5.1,601.0,43.0,366.0,2.2,701.0,100.0,31.0,10.2,701.0,7.8,701.0,7.8,701.0,1.1,701.0,37.150000000000006,155.0,66.3,5480.0,29.8,698.0,20.1,804.0,70.3,554.0,48.6,831.0,91.0,117.0,Saudi Arabia,32078,8.3,16,0.888888889,Saudi Arabia
765.5,725.5,Universiti Tenaga Nasional (UNITEN),Malaysia,S,SP,Unknown,3.0,C,7.3,601.0,13.8,588.0,49.1,317.0,14.6,644.0,5.7,701.0,50.2,291.0,3.0,701.0,10.4,701.0,1.8,701.0,37.150000000000006,155.0,66.3,7770.0,25.1,999.0,16.8,986.0,58.0,823.0,70.8,413.0,60.8,569.0,Malaysia,4300,9.0,19,0.888888889,Malaysia
765.5,725.5,Virginia Commonwealth University,United States,L,FC,VH,5.0,A,6.7,601.0,16.5,521.0,43.1,365.0,13.7,662.0,15.9,653.0,3.2,701.0,39.2,383.0,12.4,701.0,12.0,642.0,37.150000000000006,155.0,66.3,4990.0,36.4,416.0,23.2,680.0,82.8,264.0,72.7,376.0,36.5,1260.0,United States,25944,10.6,3,0.888888889,United States
775.5,675.5,Sechenov University,Russia,L,SP,Unknown,4.0,A,5.8,601.0,4.4,601.0,59.7,239.0,3.4,701.0,9.6,701.0,66.0,228.0,46.5,334.0,4.7,701.0,1.1,701.0,37.150000000000006,155.0,66.3,9650.0,32.6,568.0,17.1,966.0,47.7,1067.0,39.4,996.0,62.1,540.0,Russian Federation,15885,8.1,26,0.888888889,Russia
775.5,900.5,Shoolini University of Biotechnology and Management Sciences,India,S,CO,VH,2.0,B,8.3,601.0,12.6,601.0,7.3,701.0,42.4,319.0,24.2,545.0,1.7,701.0,2.1,701.0,8.0,701.0,1.0,701.0,37.150000000000006,155.0,66.3,5840.0,27.6,836.0,17.9,926.0,85.2,207.0,17.7,1689.0,70.0,407.0,India,3251,15.3,1,0.888888889,India
775.5,900.5,University of Brighton,United Kingdom,L,CO,VH,3.0,A,8.4,601.0,7.0,601.0,8.9,701.0,15.8,622.0,56.2,330.0,54.2,270.0,27.6,473.0,11.2,701.0,9.1,687.0,37.150000000000006,155.0,66.3,8270.0,19.8,1387.0,16.5,1004.0,53.9,916.0,60.9,627.0,84.4,196.0,United Kingdom,14525,18.0,22,0.888888889,United Kingdom
785.5,775.5,Syracuse University,United States,L,CO,VH,5.0,B,13.6,601.0,9.6,601.0,11.8,701.0,13.7,661.0,4.8,701.0,44.1,328.0,11.1,650.0,30.2,256.0,23.0,514.0,37.150000000000006,155.0,66.3,4850.0,33.8,505.0,28.2,513.0,73.3,476.0,72.7,375.0,56.5,653.0,United States,19214,14.1,21,0.888888889,United States
785.5,900.5,Universiti Malaysia Pahang,Malaysia,M,SP,Unknown,2.0,A,10.1,601.0,7.1,601.0,15.2,701.0,28.3,450.0,23.6,558.0,9.7,701.0,5.9,701.0,9.9,701.0,28.4,463.0,37.150000000000006,155.0,66.3,7040.0,27.4,851.0,19.0,862.0,67.5,611.0,28.3,1225.0,57.9,623.0,Malaysia,8331,13.5,8,0.888888889,Malaysia
785.5,467.0,University of Alaska Fairbanks,United States,S,CO,VH,4.0,A,3.1,601.0,3.2,601.0,99.6,30.0,13.4,670.0,6.7,701.0,3.1,701.0,4.6,701.0,8.4,701.0,19.9,545.0,37.150000000000006,155.0,66.3,5060.0,34.5,476.0,31.0,442.0,63.1,705.0,47.5,852.0,70.1,405.0,United States,2829,7.9,6,0.888888889,United States
795.5,725.5,American University,United States,M,CO,HI,5.0,B,16.2,542.0,22.8,418.0,30.0,522.0,4.1,701.0,3.0,701.0,15.6,610.0,1.2,701.0,33.3,231.0,3.0,701.0,37.150000000000006,155.0,66.3,6120.0,35.2,454.0,17.1,959.0,57.2,842.0,38.5,1010.0,46.5,914.0,United States,12771,12.0,12,0.888888889,United States
795.5,900.5,Clarkson University,United States,S,CO,VH,5.0,B,1.6,601.0,2.4,601.0,16.9,701.0,39.0,351.0,64.7,297.0,8.6,701.0,2.6,701.0,10.7,701.0,1.2,701.0,37.150000000000006,155.0,66.3,8450.0,29.9,692.0,18.0,915.0,41.2,1196.0,67.4,489.0,63.3,511.0,United States,3871,15.5,8,0.888888889,United States
795.5,900.5,Diponegoro University,Indonesia,XL,FC,HI,4.0,A,17.2,517.0,33.9,289.0,15.7,701.0,1.4,701.0,22.8,566.0,2.8,701.0,1.0,701.0,15.0,558.0,13.1,634.0,37.150000000000006,1501.0,66.3,15960.0,27.1,867.0,15.4,1087.0,19.1,1700.0,42.9,924.0,35.1,1310.0,Indonesia,35688,18.0,2,0.888888889,Indonesia
795.5,675.5,Plekhanov Russian University of Economics,Russia,L,SP,Unknown,5.0,A,12.6,601.0,14.3,574.0,49.6,312.0,2.8,701.0,6.0,701.0,21.2,530.0,5.8,701.0,30.1,258.0,7.5,701.0,37.150000000000006,155.0,66.3,11390.0,25.9,946.0,12.9,1313.0,44.7,1126.0,20.6,1507.0,59.0,603.0,Russian Federation,12595,9.1,15,0.888888889,Russia
795.5,900.5,University of Brescia,Italy,M,FO,VH,3.0,A,3.9,601.0,2.1,601.0,6.8,701.0,50.4,261.0,2.6,701.0,6.9,701.0,9.0,698.0,8.8,701.0,24.8,490.0,37.150000000000006,155.0,66.3,4090.0,24.4,1048.0,19.2,854.0,89.3,135.0,62.4,604.0,44.9,962.0,Italy,14615,24.2,6,0.888888889,Italy
795.5,900.5,University of Engineering & Technology (UET) Lahore,Pakistan,L,FO,VH,4.0,A,8.9,601.0,44.8,197.0,16.4,701.0,5.7,701.0,1.1,701.0,3.6,701.0,2.1,701.0,16.8,501.0,27.3,478.0,37.150000000000006,155.0,66.3,10480.0,18.8,1476.0,9.9,1650.0,53.5,931.0,24.1,1363.0,50.6,786.0,Pakistan,12720,13.4,2,0.888888889,Pakistan
795.5,900.5,University of Patras,Greece,L,FC,HI,4.0,A,12.1,601.0,17.7,496.0,2.7,701.0,24.0,501.0,1.5,701.0,5.1,701.0,12.4,631.0,8.4,701.0,41.1,358.0,37.150000000000006,155.0,66.3,9470.0,19.0,1468.0,17.8,930.0,56.2,863.0,68.4,470.0,35.1,1313.0,Greece,31172,29.4,5,0.888888889,Greece
825.5,1100.5,Auburn University,United States,L,CO,VH,4.0,A,7.2,601.0,8.5,601.0,7.4,701.0,19.0,568.0,23.9,551.0,7.8,701.0,14.3,610.0,17.4,479.0,53.4,288.0,37.150000000000006,155.0,66.3,5120.0,36.0,424.0,25.7,581.0,59.6,789.0,69.3,448.0,57.7,628.0,United States,27670,18.2,8,0.888888889,United States
825.5,900.5,Australian Catholic University,Australia,L,CO,VH,3.0,A,8.3,601.0,10.5,601.0,4.7,701.0,13.5,669.0,70.2,277.0,43.2,333.0,3.2,701.0,8.1,701.0,4.7,701.0,37.150000000000006,155.0,66.3,4040.0,16.8,1636.0,25.7,582.0,97.0,28.0,21.9,1440.0,80.7,244.0,Australia,23843,38.4,14,0.888888889,Australia
825.5,900.5,Bangladesh University of Engineering and Technology,Bangladesh,M,SP,Unknown,4.0,A,15.6,561.0,34.8,278.0,16.9,701.0,12.0,701.0,18.6,606.0,1.0,701.0,1.2,701.0,7.0,701.0,3.4,701.0,37.150000000000006,155.0,66.3,10190.0,21.7,1251.0,15.8,1059.0,50.7,1001.0,35.2,1089.0,29.8,1497.0,Bangladesh,6237,13.2,0,0.970833333,Bangladesh
825.5,775.5,Clark University,United States,S,CO,VH,5.0,B,3.0,601.0,5.3,601.0,23.4,610.0,18.3,578.0,14.2,682.0,72.6,198.0,1.2,701.0,14.9,561.0,33.2,416.0,37.150000000000006,155.0,66.3,6350.0,26.6,900.0,20.8,781.0,66.8,627.0,54.0,737.0,70.5,400.0,United States,3217,12.2,27,0.888888889,United States
825.5,900.5,De Montfort University,United Kingdom,L,CO,HI,5.0,A,5.5,601.0,4.8,601.0,5.8,701.0,7.6,701.0,75.3,250.0,97.5,67.0,8.8,701.0,10.5,701.0,4.9,701.0,37.150000000000006,155.0,66.3,6410.0,17.8,1563.0,15.1,1111.0,71.0,537.0,45.0,892.0,93.9,65.0,United Kingdom,23125,18.5,37,0.888888889,United Kingdom
825.5,900.5,Edinburgh Napier University,United Kingdom,L,CO,HI,3.0,A,4.9,601.0,4.2,601.0,4.1,701.0,10.4,701.0,73.8,259.0,87.9,130.0,5.9,701.0,10.8,701.0,2.9,701.0,37.150000000000006,155.0,66.3,5330.0,18.1,1541.0,18.4,894.0,77.9,369.0,47.7,849.0,93.7,67.0,United Kingdom,12415,22.4,34,0.888888889,United Kingdom
825.5,625.5,Immanuel Kant Baltic Federal University,Russia,M,CO,HI,4.0,A,8.1,601.0,2.3,601.0,75.5,164.0,1.8,701.0,17.9,616.0,32.0,400.0,2.7,701.0,6.3,701.0,1.9,701.0,37.150000000000006,155.0,66.3,13080.0,35.9,431.0,18.8,875.0,16.9,1732.0,34.4,1103.0,62.4,534.0,Russian Federation,6857,17.1,19,0.888888889,Russia
825.5,625.5,Ivane Javakhishvili Tbilisi State University,Georgia,L,FO,HI,5.0,A,9.7,601.0,2.6,601.0,76.0,158.0,1.2,701.0,1.9,701.0,3.5,701.0,1.2,701.0,43.4,166.0,1.1,701.0,37.150000000000006,1501.0,66.3,16610.0,15.9,1704.0,11.3,1487.0,22.2,1633.0,18.0,1667.0,46.7,903.0,Georgia,23278,30.6,3,0.888888889,Georgia
825.5,725.5,Jouf University,Saudi Arabia,L,FC,HI,2.0,A,8.8,601.0,5.3,601.0,45.1,350.0,1.9,701.0,100.0,27.0,2.8,701.0,2.2,701.0,8.0,701.0,1.0,701.0,37.150000000000006,155.0,66.3,6840.0,30.5,666.0,18.3,903.0,58.3,815.0,21.3,1467.0,76.7,301.0,Saudi Arabia,19006,9.6,3,0.888888889,Saudi Arabia
825.5,900.5,Kaunas University of Technology,Lithuania,M,FO,VH,5.0,A,11.3,601.0,21.8,430.0,31.5,499.0,6.8,701.0,3.3,701.0,24.1,486.0,16.9,575.0,8.4,701.0,1.9,701.0,37.150000000000006,155.0,66.3,13260.0,22.2,1210.0,15.3,1094.0,39.0,1242.0,36.9,1050.0,39.2,1143.0,Lithuania,7986,13.3,8,0.888888889,Lithuania
825.5,900.5,Louisiana State University,United States,XL,CO,VH,5.0,A,9.7,601.0,8.3,601.0,7.1,701.0,16.2,612.0,10.1,701.0,4.1,701.0,15.5,589.0,17.2,487.0,70.7,200.0,37.150000000000006,155.0,66.3,7000.0,32.7,561.0,21.4,753.0,61.1,751.0,63.1,584.0,47.8,868.0,United States,31112,19.4,4,0.888888889,United States
825.5,900.5,Maynooth University,Ireland,M,FO,VH,3.0,A,10.0,601.0,9.2,601.0,8.7,701.0,12.6,684.0,89.4,187.0,15.6,608.0,4.7,701.0,9.0,701.0,4.7,701.0,37.150000000000006,155.0,66.3,4540.0,21.1,1295.0,30.7,449.0,77.0,395.0,58.3,671.0,74.8,332.0,Ireland,11885,28.5,12,0.888888889,Ireland
825.5,575.5,Nagasaki University,Japan,M,FO,VH,4.0,A,6.9,601.0,2.2,601.0,84.2,113.0,6.2,701.0,6.5,701.0,4.2,701.0,11.8,639.0,8.3,701.0,2.0,701.0,37.150000000000006,155.0,66.3,13620.0,29.4,727.0,14.8,1138.0,28.5,1483.0,48.4,833.0,40.3,1106.0,Japan,8782,6.7,5,0.888888889,Japan
825.5,900.5,Nanjing University of Aeronautics and Astronautics,China (Mainland),XL,FO,VH,3.0,A,4.7,601.0,2.6,601.0,13.1,701.0,47.3,287.0,5.7,701.0,3.2,701.0,4.5,701.0,5.3,701.0,1.5,701.0,37.150000000000006,155.0,66.3,7150.0,28.2,797.0,31.6,428.0,50.1,1019.0,71.4,399.0,24.7,1717.0,China,33883,15.4,3,0.888888889,China (Mainland)
825.5,1100.5,North-West University,South Africa,XL,CO,VH,2.0,A,7.1,601.0,9.1,601.0,5.2,701.0,13.0,677.0,5.8,701.0,2.4,701.0,88.2,95.0,12.7,676.0,49.7,309.0,37.150000000000006,155.0,66.3,7310.0,22.7,1171.0,18.7,883.0,64.3,685.0,48.0,844.0,56.6,652.0,South Africa,39684,25.5,3,0.888888889,South Africa
825.5,1100.5,Texas Tech University,United States,XL,FC,HI,5.0,A,11.0,601.0,11.8,601.0,5.0,701.0,15.3,625.0,8.5,701.0,7.1,701.0,20.3,541.0,13.7,622.0,56.1,270.0,37.150000000000006,155.0,66.3,7790.0,30.7,656.0,20.9,778.0,56.9,849.0,58.0,681.0,58.9,609.0,United States,37331,21.1,6,0.888888889,United States
825.5,900.5,Universiti Tunku Abdul Rahman (UTAR),Malaysia,L,FC,HI,2.0,B,12.9,601.0,36.4,269.0,11.1,701.0,5.1,701.0,8.4,701.0,3.3,701.0,2.1,701.0,9.7,701.0,30.7,438.0,37.150000000000006,155.0,66.3,11860.0,16.8,1648.0,17.1,968.0,48.1,1057.0,53.6,742.0,45.3,954.0,Malaysia,19080,17.2,9,0.888888889,Malaysia
825.5,900.5,University of Alicante,Spain,L,FC,VH,3.0,A,13.4,601.0,6.2,601.0,22.9,620.0,8.0,701.0,4.6,701.0,14.0,640.0,41.8,365.0,5.5,701.0,29.9,449.0,37.150000000000006,155.0,66.3,10090.0,25.0,1002.0,19.8,822.0,43.8,1143.0,51.6,780.0,44.6,969.0,Spain,22767,14.5,10,0.888888889,Spain
825.5,900.5,University of Calcutta,India,L,CO,VH,5.0,A,15.7,557.0,4.3,601.0,5.6,701.0,20.3,554.0,25.9,524.0,1.1,701.0,3.2,701.0,38.8,186.0,1.9,701.0,37.150000000000006,155.0,66.3,10280.0,40.0,307.0,15.2,1103.0,33.7,1357.0,30.3,1174.0,19.3,1881.0,India,17879,14.2,0,0.888888889,India
825.5,1100.5,University of Latvia,Latvia,L,FC,HI,5.0,A,12.5,601.0,17.8,495.0,5.1,701.0,6.1,701.0,12.5,701.0,5.3,701.0,21.5,531.0,59.8,102.0,13.7,627.0,37.150000000000006,155.0,66.3,11010.0,18.6,1493.0,27.1,538.0,40.3,1217.0,42.5,930.0,47.6,874.0,Latvia,12125,30.2,7,0.888888889,Latvia
825.5,1100.5,University of Salerno,Italy,L,FC,VH,4.0,A,7.9,601.0,2.1,601.0,4.8,701.0,31.9,421.0,3.4,701.0,1.8,701.0,64.8,217.0,5.4,701.0,7.6,701.0,37.150000000000006,155.0,66.3,5800.0,21.9,1242.0,24.4,634.0,79.2,340.0,52.4,762.0,37.4,1223.0,Italy,26142,26.5,2,0.888888889,Italy
825.5,900.5,University of Santo Tomas,Philippines,L,FC,MD,5.0,B,11.5,601.0,33.5,293.0,15.7,701.0,1.3,701.0,41.4,401.0,8.2,701.0,1.0,701.0,12.5,697.0,1.1,701.0,37.150000000000006,1501.0,66.3,18280.0,19.6,1414.0,9.5,1718.0,25.8,1547.0,20.7,1504.0,67.0,447.0,Philippines,31813,13.3,7,0.888888889,Philippines
825.5,900.5,Verona University,Italy,L,FC,HI,3.0,A,8.7,601.0,2.9,601.0,4.8,701.0,40.0,345.0,4.7,701.0,3.6,701.0,32.0,448.0,6.9,701.0,14.7,616.0,37.150000000000006,155.0,66.3,4960.0,29.6,717.0,26.2,564.0,84.1,235.0,67.0,500.0,46.0,932.0,Italy,20968,26.0,4,0.888888889,Italy
825.5,900.5,Vytautas Magnus University,Lithuania,M,FO,VH,5.0,A,11.0,601.0,20.6,449.0,38.5,410.0,2.1,701.0,15.1,666.0,40.2,341.0,2.4,701.0,11.4,701.0,1.6,701.0,37.150000000000006,155.0,66.3,14850.0,22.4,1198.0,12.3,1383.0,27.4,1512.0,20.9,1490.0,61.9,543.0,Lithuania,8210,11.2,15,0.888888889,Lithuania
825.5,505.5,Yokohama City University,Japan,M,FO,VH,4.0,A,3.3,601.0,2.6,601.0,97.7,49.0,10.3,701.0,4.1,701.0,2.4,701.0,1.1,701.0,8.5,701.0,1.0,701.0,37.150000000000006,155.0,66.3,9970.0,28.4,784.0,11.3,1497.0,59.4,793.0,62.4,607.0,29.0,1542.0,Japan,5144,6.0,3,0.888888889,Japan
875.5,775.5,Chonnam National University,South Korea,L,FC,VH,4.0,A,11.7,601.0,5.0,601.0,44.0,357.0,14.3,652.0,11.4,701.0,6.5,701.0,1.7,701.0,6.0,701.0,4.0,701.0,37.150000000000006,155.0,66.3,8430.0,28.5,773.0,28.3,508.0,43.6,1148.0,57.5,692.0,32.8,1392.0,South Korea,22051,17.7,7,0.888888889,South Korea
875.5,775.5,Chungnam National University,South Korea,L,FC,VH,4.0,A,11.7,601.0,8.0,601.0,45.3,348.0,10.6,701.0,8.2,701.0,10.7,701.0,1.6,701.0,8.0,701.0,2.1,701.0,37.150000000000006,155.0,66.3,8440.0,29.9,691.0,29.7,480.0,34.9,1329.0,71.7,390.0,26.0,1661.0,South Korea,20334,19.8,4,0.888888889,South Korea
875.5,775.5,CY Cergy Paris University,France,M,FO,VH,1.0,A,3.4,601.0,2.7,601.0,41.9,376.0,6.5,701.0,54.3,340.0,45.1,321.0,8.1,701.0,7.4,701.0,9.6,678.0,37.150000000000006,155.0,66.3,8490.0,23.8,1091.0,25.3,595.0,44.4,1136.0,56.6,707.0,92.7,89.0,France,16082,19.5,26,0.888888889,France
875.5,900.5,Gdańsk University of Technology,Poland,M,FO,VH,5.0,A,9.2,601.0,14.4,566.0,36.3,437.0,11.8,701.0,3.3,701.0,7.1,701.0,11.8,638.0,8.6,701.0,14.9,614.0,37.150000000000006,155.0,66.3,10620.0,19.7,1399.0,17.0,973.0,48.3,1048.0,50.7,797.0,35.0,1316.0,Poland,13903,17.9,5,0.888888889,Poland
875.5,900.5,Georgia State University,United States,XL,CO,VH,4.0,A,11.7,601.0,13.6,594.0,4.9,701.0,20.3,556.0,10.5,701.0,7.4,701.0,17.0,573.0,16.1,519.0,11.8,644.0,37.150000000000006,155.0,66.3,4320.0,35.0,460.0,25.4,591.0,72.6,492.0,65.2,542.0,57.1,639.0,United States,30821,15.7,7,0.888888889,United States
875.5,625.5,Kanazawa University,Japan,M,FC,VH,4.0,A,9.3,601.0,4.4,601.0,60.8,232.0,12.1,696.0,9.2,701.0,5.8,701.0,2.4,701.0,7.9,701.0,1.4,701.0,37.150000000000006,155.0,66.3,10860.0,35.5,448.0,18.8,877.0,35.4,1315.0,70.4,420.0,33.6,1366.0,Japan,10271,9.9,6,0.888888889,Japan
875.5,900.5,King Faisal University,Saudi Arabia,L,FO,VH,3.0,A,15.0,585.0,8.6,601.0,11.4,701.0,2.4,701.0,99.2,95.0,2.0,701.0,3.1,701.0,7.5,701.0,1.1,701.0,37.150000000000006,155.0,66.3,8990.0,19.9,1380.0,12.2,1388.0,68.0,602.0,31.4,1152.0,75.5,323.0,Saudi Arabia,29628,14.5,2,0.888888889,Saudi Arabia
875.5,1100.5,Kuwait University,Kuwait,XL,FC,MD,4.0,A,13.6,601.0,8.3,601.0,6.4,701.0,2.2,701.0,30.4,487.0,21.0,534.0,10.9,654.0,51.3,128.0,18.8,555.0,37.150000000000006,155.0,66.3,10960.0,19.5,1420.0,9.9,1653.0,55.5,876.0,28.9,1204.0,66.4,458.0,Kuwait,34147,14.7,13,0.888888889,Kuwait
875.5,900.5,London South Bank University,United Kingdom,L,CO,HI,3.0,A,3.5,601.0,2.9,601.0,8.3,701.0,5.6,701.0,78.2,237.0,95.9,83.0,2.3,701.0,11.1,701.0,1.1,701.0,37.150000000000006,155.0,66.3,6980.0,18.6,1494.0,12.4,1365.0,65.9,650.0,52.4,761.0,92.3,97.0,United Kingdom,14510,17.5,37,0.888888889,United Kingdom
875.5,555.5,National Research Saratov State University,Russia,M,CO,VH,5.0,A,5.2,601.0,2.5,601.0,95.8,58.0,1.7,701.0,3.2,701.0,18.2,572.0,1.2,701.0,4.7,701.0,1.0,701.0,37.150000000000006,1501.0,66.3,17530.0,26.8,883.0,16.1,1043.0,17.6,1718.0,39.1,1006.0,38.0,1198.0,Russian Federation,9664,9.3,11,0.888888889,Russia
875.5,565.5,Niigata University,Japan,L,FC,HI,4.0,A,4.9,601.0,3.3,601.0,88.1,93.0,4.6,701.0,4.2,701.0,3.3,701.0,1.2,701.0,9.2,701.0,3.0,701.0,37.150000000000006,155.0,66.3,11280.0,30.6,661.0,15.0,1123.0,41.8,1185.0,49.7,814.0,29.0,1539.0,Japan,11942,7.2,3,0.888888889,Japan
875.5,1100.5,North South University,Bangladesh,L,CO,HI,3.0,B,12.1,601.0,48.4,180.0,5.6,701.0,2.3,701.0,12.2,701.0,2.4,701.0,1.1,701.0,13.3,645.0,1.1,701.0,37.150000000000006,155.0,66.3,9390.0,12.9,1850.0,10.0,1643.0,76.1,413.0,15.8,1887.0,43.3,1005.0,Bangladesh,18681,21.3,0,0.888888889,Bangladesh
875.5,725.5,Pavol Jozef Šafárik University in Košice,Slovakia,M,FC,HI,4.0,A,5.1,601.0,3.6,601.0,55.5,270.0,3.6,701.0,2.0,701.0,63.8,236.0,3.3,701.0,13.0,663.0,1.3,701.0,37.150000000000006,155.0,66.3,13870.0,40.7,287.0,10.2,1626.0,17.1,1729.0,24.9,1340.0,62.1,539.0,Slovakia,7060,10.3,24,0.888888889,Slovakia
875.5,545.5,Southern Federal University,Russia,L,CO,VH,5.0,A,7.6,601.0,3.6,601.0,77.8,146.0,1.8,701.0,3.5,701.0,23.1,499.0,5.1,701.0,6.6,701.0,11.7,647.0,37.150000000000006,155.0,66.3,14340.0,27.9,810.0,14.3,1181.0,21.4,1649.0,32.1,1141.0,40.3,1108.0,Russian Federation,19181,11.3,11,0.888888889,Russia
875.5,900.5,Technological University Dublin,Ireland,L,CO,HI,1.0,A,12.1,601.0,12.4,601.0,12.6,701.0,3.1,701.0,32.7,470.0,39.6,346.0,5.0,701.0,13.1,653.0,16.9,581.0,37.150000000000006,155.0,66.3,11780.0,19.1,1461.0,13.1,1294.0,45.6,1108.0,66.0,529.0,64.9,486.0,Ireland,20801,18.7,18,0.888888889,Ireland
875.5,900.5,TU Dortmund University,Germany,L,CO,VH,4.0,A,13.6,601.0,13.8,589.0,22.2,626.0,7.4,701.0,20.2,589.0,19.1,559.0,17.0,574.0,9.1,701.0,4.4,701.0,37.150000000000006,155.0,66.3,4900.0,35.7,439.0,42.2,224.0,62.3,727.0,72.0,388.0,57.3,637.0,Germany,19477,56.0,15,0.888888889,Germany
875.5,1100.5,University of Bucharest,Romania,XL,FO,VH,5.0,A,15.5,564.0,13.8,586.0,6.5,701.0,4.2,701.0,2.8,701.0,1.9,701.0,28.7,465.0,34.7,222.0,27.8,469.0,37.150000000000006,155.0,66.3,10260.0,24.8,1015.0,21.1,763.0,43.2,1159.0,25.3,1326.0,29.1,1534.0,Romania,32362,33.3,2,0.888888889,Romania
875.5,900.5,University of East London,United Kingdom,L,CO,HI,3.0,A,3.6,601.0,3.5,601.0,3.5,701.0,6.7,701.0,74.2,258.0,100.0,31.0,2.1,701.0,12.0,701.0,1.1,701.0,37.150000000000006,155.0,66.3,10450.0,21.8,1245.0,15.1,1112.0,41.0,1200.0,28.2,1230.0,84.9,189.0,United Kingdom,14480,26.1,52,0.888888889,United Kingdom
875.5,900.5,University of Hertfordshire,United Kingdom,L,CO,HI,3.0,A,4.7,601.0,4.8,601.0,6.4,701.0,5.6,701.0,63.4,305.0,99.5,42.0,11.2,647.0,12.0,701.0,2.7,701.0,37.150000000000006,155.0,66.3,6650.0,18.6,1491.0,13.4,1263.0,67.2,617.0,33.9,1111.0,91.6,105.0,United Kingdom,20480,16.3,40,0.888888889,United Kingdom
875.5,900.5,University of Lincoln,United Kingdom,L,CO,HI,3.0,A,6.1,601.0,5.1,601.0,9.1,701.0,11.3,701.0,64.6,298.0,30.1,421.0,9.6,679.0,8.9,701.0,37.5,382.0,37.150000000000006,155.0,66.3,5540.0,19.9,1381.0,18.7,882.0,82.2,283.0,24.7,1343.0,80.2,253.0,United Kingdom,15020,16.1,13,0.888888889,United Kingdom
875.5,900.5,University of Malta,Malta,M,FC,HI,3.0,A,5.3,601.0,5.2,601.0,38.2,413.0,6.5,701.0,15.1,665.0,11.2,688.0,35.4,416.0,47.4,147.0,2.3,701.0,37.150000000000006,155.0,66.3,9180.0,23.4,1123.0,16.2,1034.0,60.6,766.0,20.5,1512.0,53.8,696.0,Malta,10056,12.3,14,0.888888889,Malta
875.5,900.5,University of Maribor,Slovenia,L,FC,HI,3.0,A,7.0,601.0,6.7,601.0,30.8,509.0,6.7,701.0,1.9,701.0,14.3,636.0,16.1,584.0,52.1,123.0,31.3,428.0,37.150000000000006,155.0,66.3,13440.0,20.1,1367.0,16.9,977.0,40.8,1207.0,36.5,1060.0,38.9,1154.0,Slovenia,12919,14.4,11,0.888888889,Slovenia
875.5,1100.5,University of Palermo,Italy,L,CO,VH,5.0,A,10.9,601.0,2.4,601.0,5.1,701.0,27.5,455.0,2.4,701.0,1.9,701.0,53.3,295.0,5.1,701.0,9.7,673.0,37.150000000000006,155.0,66.3,7430.0,18.9,1473.0,22.5,711.0,69.8,560.0,47.2,860.0,34.8,1328.0,Italy,33972,22.0,1,0.888888889,Italy
875.5,900.5,University of Parma,Italy,L,FC,VH,5.0,A,9.4,601.0,2.7,601.0,2.6,701.0,34.6,393.0,2.0,701.0,6.3,701.0,35.1,419.0,10.2,701.0,3.7,701.0,37.150000000000006,155.0,66.3,7450.0,19.4,1433.0,22.6,703.0,72.2,505.0,65.9,532.0,38.7,1163.0,Italy,29840,33.4,6,0.888888889,Italy
875.5,900.5,University of Salford,United Kingdom,L,CO,HI,4.0,A,7.4,601.0,4.0,601.0,6.7,701.0,7.8,701.0,38.1,422.0,70.1,210.0,20.8,539.0,11.8,701.0,9.8,669.0,37.150000000000006,155.0,66.3,9620.0,18.8,1482.0,15.0,1124.0,61.1,752.0,46.9,865.0,82.2,221.0,United Kingdom,20010,20.3,23,0.888888889,United Kingdom
875.5,585.5,University of South Africa,South Africa,XL,CO,VH,5.0,A,9.6,601.0,4.9,601.0,1.0,701.0,8.8,701.0,18.6,606.0,8.0,701.0,81.8,136.0,66.6,81.0,19.9,545.0,37.150000000000006,155.0,66.3,11630.0,24.7,1031.0,19.3,853.0,50.5,1010.0,26.0,1301.0,41.4,1070.0,South Africa,198816,114.2,3,0.888888889,South Africa
